,Matlab Date,Time Collected PT (hhmm),Temp (deg C),Chl Volume Filtered (mL),Chl1 (mg/m3),Chl2 (mg/m3),Avg Chloro (mg/m3),Phaeo1 (mg/m3),Phaeo2 (mg/m3),Avg Phaeo (mg/m3),Nitrate (uM),Phosphate (uM),Silicate (uM) ,Nitrite (uM),Ammonium (uM),'CellCountDetection_Limit','Total_Diatoms','Akashiwo_sanguinea',Total_Tripos',Total_Cochlodinium_spp','Lingulodinium_polyedra',Total_Prorocentrum_spp','Total_Dinoflagellates','Total_Phytoplankton',DATE,SURF_SAL_PSU,BOT_SAL_PSU,SURF_TEMP_C,BOT_TEMP_C,WSPD
492,735570.447222222,1045,16.5,100.0,1.39,1.33,1.36,0.64,0.67,0.66,0.62,0.34,2.3,0.0,0.67,410.0,41435.0,0.0,821.0,0.0,0.0,1231.0,23795.0,65230.0,2013-12-02,33.61,33.55,16.7,16.5,2.2041666666666666
493,735573.579861111,1355,16.4,100.0,0.8,0.85,0.83,0.49,0.49,0.49,0.67,0.35,1.8,0.0,0.73,,,,,,,,,,2013-12-05,33.64,33.62,16.5,16.5,4.2875000000000005
494,735577.476388889,1127,15.7,100.0,1.31,1.35,1.33,0.48,0.53,0.5,0.75,0.36,2.2,0.0,0.79,410.0,80820.0,0.0,410.0,0.0,0.0,0.0,12308.0,93128.0,2013-12-09,33.64,33.61,15.9,15.9,4.5375000000000005
495,735580.5,1200,15.8,100.0,1.92,1.99,1.96,0.86,0.85,0.85,0.88,0.34,1.9,0.0,0.48,,,,,,,,,,2013-12-12,33.63,33.61,15.5,15.5,1.8458333333333328
496,735584.447222222,1045,15.6,100.0,4.58,5.25,4.91,1.4,1.56,1.48,0.47,0.32,1.1,0.0,0.4,410.0,841836.0,0.0,410.0,0.0,0.0,821.0,13949.0,855785.0,2013-12-16,33.64,33.58,16.2,16.1,2.9125
497,735587.481944445,1135,15.4,100.0,2.1,2.13,2.12,0.81,0.98,0.89,0.23,0.22,0.0,0.0,0.42,,,,,,,,,,2013-12-19,33.63,33.59,15.6,15.6,6.604347826086957
498,735591.488194444,1144,15.5,100.0,1.02,1.07,1.05,0.56,0.61,0.59,0.3,0.26,1.3,0.0,1.32,410.0,105845.0,0.0,0.0,0.0,0.0,821.0,8205.0,114050.0,2013-12-23,33.62,33.59,15.2,15.1,3.9291666666666663
499,735598.481944445,1135,15.3,100.0,0.81,0.89,0.85,0.6,0.57,0.58,1.51,0.3,3.7,0.0,22.1,410.0,57435.0,0.0,0.0,0.0,0.0,410.0,13538.0,70973.0,2013-12-30,33.67,33.58,15.7,16.2,2.3217391304347825
500,735601.488888889,1145,15.4,100.0,1.07,1.0,1.04,0.75,0.88,0.81,0.36,0.27,2.3,0.0,0.77,,,,,,,,,,2014-01-02,33.61,33.6,16.7,16.6,2.1083333333333334
501,735605.481944445,1135,15.7,100.0,0.89,0.93,0.91,0.59,0.47,0.53,0.0,0.14,2.4,0.0,0.0,410.0,11077.0,0.0,410.0,0.0,0.0,410.0,10667.0,21744.0,2014-01-06,33.6,33.56,16.5,15.6,2.5
502,735608.472916667,1121,15.4,100.0,1.22,1.32,1.27,0.62,0.6,0.61,0.51,0.27,2.5,0.0,0.59,,,,,,,,,,2014-01-09,,,,,2.283333333333333
503,735612.471527778,1120,15.4,100.0,1.25,1.2,1.22,0.83,0.83,0.83,2.16,0.3,3.3,0.0,20.47,410.0,29128.0,0.0,0.0,0.0,0.0,0.0,2051.0,31179.0,2014-01-13,33.56,33.54,15.4,15.4,2.2291666666666665
504,735615.464583333,1110,15.4,100.0,0.77,0.83,0.8,0.42,0.44,0.43,0.0,0.14,2.5,0.0,0.59,,,,,,,,,,2014-01-16,33.61,33.56,15.8,15.5,2.966666666666667
505,735619.5125,1219,15.5,100.0,0.91,0.91,0.91,0.49,0.46,0.47,0.39,0.25,4.2,0.0,1.0,410.0,24615.0,0.0,0.0,0.0,0.0,0.0,6564.0,31179.0,2014-01-20,33.59,33.54,15.6,15.6,2.182608695652174
506,735622.474305556,1123,15.6,100.0,0.88,0.88,0.88,0.4,0.44,0.42,0.82,0.23,3.9,0.0,0.9,,,,,,,,,,2014-01-23,33.58,33.56,16.1,16.2,4.27391304347826
507,735626.496527778,1155,16.4,100.0,0.91,0.93,0.92,0.54,0.57,0.55,0.0,0.23,2.9,0.0,0.74,410.0,60717.0,0.0,0.0,0.0,0.0,0.0,10667.0,71384.0,2014-01-27,33.65,33.57,16.4,16.2,2.6625
508,735629.4375,1030,15.4,100.0,0.67,1.14,0.91,0.61,1.03,0.82,1.35,0.24,3.8,0.0,0.77,,,,,,,,,,2014-01-30,33.59,33.56,16.1,15.9,3.5375
509,735633.495138889,1154,15.5,100.0,1.02,0.99,1.01,0.47,0.39,0.43,0.35,0.25,3.7,0.0,0.33,410.0,29128.0,0.0,0.0,0.0,0.0,821.0,16820.0,45948.0,2014-02-03,33.62,33.56,15.4,15.4,4.947826086956522
510,735636.454861111,1055,15.6,100.0,1.21,1.16,1.18,0.56,0.65,0.6,0.28,0.19,3.3,0.0,0.41,,,,,,,,,,2014-02-06,33.58,33.55,15.7,15.7,3.0875
511,735640.496527778,1155,15.5,100.0,1.61,1.33,1.47,0.73,0.68,0.7,1.01,0.36,4.0,0.0,0.9,410.0,31589.0,0.0,0.0,0.0,0.0,2052.0,25846.0,57435.0,2014-02-10,33.55,33.52,15.7,15.5,4.577272727272727
512,735643.458333333,1100,15.9,100.0,1.99,1.96,1.98,0.72,0.73,0.72,0.89,0.25,3.8,0.0,1.29,,,,,,,,,,2014-02-13,33.53,33.5,15.6,15.2,2.590909090909091
513,735647.451388889,1050,15.5,100.0,1.23,1.33,1.28,0.28,0.27,0.27,0.0,0.12,0.0,0.0,0.57,410.0,481225.0,410.0,821.0,0.0,0.0,1642.0,9846.0,491071.0,2014-02-17,33.54,33.49,15.6,15.2,3.3625000000000003
514,735650.5,1200,15.9,100.0,1.98,1.83,1.9,0.59,0.74,0.67,0.36,0.14,1.1,0.0,0.66,,,,,,,,,,2014-02-20,33.53,33.49,16.2,16.2,4.141666666666667
515,735654.503472222,1205,16.6,100.0,2.35,2.32,2.34,0.49,0.48,0.48,0.0,0.12,2.4,0.0,0.76,410.0,90255.0,2462.0,0.0,0.0,0.0,25025.0,79999.0,170254.0,2014-02-24,33.59,33.51,17.2,16.7,2.0416666666666665
516,735657.554861111,1320,16.6,100.0,0.68,0.69,0.69,0.33,0.29,0.31,0.0,0.17,1.8,0.0,0.57,,,,,,,,,,2014-02-27,33.53,33.51,16.9,16.7,4.875
517,735661.496527778,1155,16.3,100.0,0.96,0.94,0.95,0.41,0.44,0.43,0.34,0.23,2.4,0.0,0.78,410.0,39794.0,0.0,820.0,0.0,0.0,821.0,18051.0,57845.0,2014-03-03,33.48,33.46,16.8,16.8,3.991304347826087
518,735664.475694445,1125,16.6,100.0,1.77,1.64,1.7,1.15,1.06,1.11,0.23,0.21,2.6,0.0,0.88,,,,,,,,,,2014-03-06,33.47,33.44,17.8,17.5,2.5478260869565217
519,735668.469444444,1117,16.8,100.0,1.33,1.32,1.32,0.67,0.81,0.74,0.33,0.19,3.4,0.0,0.74,410.0,77538.0,0.0,0.0,0.0,0.0,2051.0,17231.0,94769.0,2014-03-10,33.48,33.45,18.2,18.1,4.033333333333333
520,735675.451388889,1050,17.7,100.0,1.33,1.42,1.37,0.54,0.52,0.53,0.0,0.18,3.2,0.0,0.38,410.0,79179.0,410.0,410.0,0.0,0.0,4923.0,33641.0,112820.0,2014-03-17,33.47,33.46,17.9,17.8,3.4958333333333336
521,735678.467361111,1113,18.3,100.0,1.31,1.46,1.38,0.65,0.5,0.58,0.0,0.16,3.2,0.0,0.35,,,,,,,,,,2014-03-20,33.5,33.47,18.5,18.0,2.35
522,735682.534722222,1250,17.9,100.0,1.62,1.55,1.59,0.77,0.82,0.79,0.0,0.19,3.7,0.0,0.64,410.0,60717.0,0.0,0.0,0.0,0.0,2461.0,42256.0,102973.0,2014-03-24,33.53,33.5,18.0,18.0,2.9250000000000003
523,735685.520833333,1230,17.6,100.0,2.2,2.07,2.14,0.67,0.98,0.83,0.0,0.2,3.3,0.0,0.31,,,,,,,,,,2014-03-27,33.56,33.5,18.0,18.0,8.804166666666667
524,735690.422916667,1010,16.8,100.0,2.2,2.07,2.14,0.67,0.98,0.83,0.2,0.19,4.8,0.0,0.52,410.0,137844.0,0.0,0.0,0.0,0.0,1231.0,36923.0,174767.0,2014-04-01,33.5,33.47,17.0,17.2,7.043478260869565
525,735692.434027778,1025,15.8,100.0,2.75,2.69,2.72,1.2,1.22,1.21,1.7,0.32,5.5,0.0,0.3,,,,,,,,,,2014-04-03,33.52,33.49,17.0,17.0,3.841666666666667
526,735696.496527778,1155,17.8,100.0,5.0,5.38,5.19,0.91,0.57,0.74,0.0,0.18,5.6,0.0,0.37,410.0,55794.0,0.0,20513.0,0.0,410.0,79588.0,267894.0,323688.0,2014-04-07,33.52,33.48,15.6,15.4,2.2086956521739127
527,735699.5,1200,15.6,100.0,2.57,2.34,2.45,0.9,1.08,0.99,0.43,0.14,5.2,0.0,0.3,,,,,,,,,,2014-04-10,33.52,33.47,16.6,16.0,3.45
528,735703.510416667,1215,15.1,100.0,3.93,4.36,4.14,0.97,0.78,0.88,0.36,0.15,2.1,0.0,0.58,410.0,1096192.0,0.0,0.0,0.0,0.0,2872.0,27897.0,1124089.0,2014-04-14,33.58,33.55,15.0,14.7,3.2086956521739127
529,735706.458333333,1100,15.8,100.0,1.36,1.25,1.31,0.42,0.44,0.43,0.56,0.19,1.5,0.0,0.99,,,,,,,,,,2014-04-17,33.56,33.53,16.6,16.4,3.8521739130434782
530,735710.503472222,1205,16.8,100.0,,,,,,,0.98,0.24,2.1,0.0,1.0,410.0,46769.0,0.0,0.0,0.0,0.0,2462.0,37743.0,84512.0,2014-04-21,33.56,33.54,17.4,17.3,2.882608695652174
531,735713.541666667,1300,18.4,100.0,1.18,1.17,1.18,0.55,0.57,0.56,0.41,0.17,1.9,0.0,1.26,,,,,,,,,,2014-04-24,33.58,33.57,18.5,18.4,2.7916666666666665
532,735717.50625,1210,17.9,100.0,1.8,1.65,1.73,0.58,0.47,0.53,0.57,0.17,2.6,0.0,2.31,410.0,31179.0,0.0,0.0,0.0,0.0,4923.0,77538.0,108717.0,2014-04-28,33.58,33.53,17.6,13.6,6.621739130434783
533,735720.530555556,1245,17.1,100.0,1.6,1.58,1.59,0.53,0.58,0.56,1.65,0.26,5.1,0.0,0.82,,,,,,,,,,2014-05-01,,,,,4.895652173913043
534,735724.434027778,1025,16.7,100.0,2.15,2.25,2.2,0.77,0.85,0.81,1.7,0.29,5.5,0.0,0.45,410.0,108717.0,0.0,0.0,0.0,0.0,820.0,10256.0,118973.0,2014-05-05,33.62,33.56,17.7,17.3,2.7875
535,735727.416666667,1000,16.8,100.0,2.57,2.57,2.57,0.83,0.79,0.81,0.0,0.19,2.2,0.0,0.27,,,,,,,,,,2014-05-08,33.64,33.58,18.1,17.9,3.0875
536,735731.431944444,1022,18.8,100.0,0.49,0.64,0.57,0.13,0.12,0.12,0.0,0.16,3.0,0.0,1.19,410.0,253125.0,0.0,0.0,0.0,0.0,821.0,10256.0,263381.0,2014-05-12,33.6,33.58,18.7,18.3,3.4375
537,735734.402777778,940,19.0,100.0,1.01,1.03,1.02,0.26,0.27,0.26,0.0,0.18,3.5,0.0,0.65,,,,,,,,,,2014-05-15,33.66,33.55,19.3,17.7,2.9875000000000003
538,735738.4375,1030,19.2,100.0,0.71,0.69,0.7,0.11,0.12,0.11,0.21,0.17,5.1,0.0,0.81,410.0,402046.0,0.0,0.0,0.0,0.0,410.0,6154.0,408200.0,2014-05-19,33.63,33.59,19.4,19.2,4.754166666666667
539,735741.413194445,955,19.8,100.0,1.05,1.04,1.04,0.23,0.22,0.22,0.0,0.15,2.5,0.0,0.87,,,,,,,,,,2014-05-22,33.66,33.64,19.7,19.7,2.375
540,735746.444444445,1040,20.7,100.0,0.74,0.73,0.74,0.15,0.15,0.15,0.26,0.16,5.4,0.0,1.72,410.0,237125.0,0.0,0.0,0.0,0.0,821.0,20513.0,257638.0,2014-05-27,33.67,33.62,20.8,20.7,2.8739130434782605
541,735748.4375,1030,20.4,100.0,0.9,0.89,0.89,0.28,0.34,0.31,0.22,0.18,2.5,0.0,0.71,,,,,,,,,,2014-05-29,33.65,33.62,20.3,20.2,3.6739130434782608
542,735752.445833333,1043,21.3,100.0,0.94,0.91,0.92,0.26,0.26,0.26,0.33,0.2,4.7,0.0,0.92,410.0,153024.0,0.0,0.0,0.0,0.0,1231.0,18051.0,171075.0,2014-06-02,33.7,33.64,21.5,20.9,4.479166666666667
543,735755.458333333,1100,20.5,100.0,1.56,1.44,1.5,0.25,0.45,0.35,0.25,0.22,4.9,0.0,0.91,,,,,,,,,,2014-06-05,33.68,,20.3,,3.0583333333333336
544,735759.456944444,1058,20.5,100.0,1.36,1.24,1.3,0.27,0.27,0.27,0.0,0.18,6.6,0.0,0.81,410.0,124716.0,0.0,0.0,0.0,0.0,23795.0,49640.0,174356.0,2014-06-09,33.6,33.57,20.3,20.0,2.245833333333333
545,735762.458333333,1100,21.1,100.0,0.94,0.9,0.92,0.21,0.31,0.26,0.24,0.17,4.5,0.0,0.67,,,,,,,,,,2014-06-12,33.69,33.59,21.1,20.8,4.395833333333333
546,735766.398611111,935,20.1,100.0,1.03,1.19,1.11,0.19,0.12,0.15,0.0,0.11,3.2,0.0,0.98,410.0,836503.0,0.0,410.0,0.0,0.0,4923.0,25025.0,861528.0,2014-06-16,33.59,33.57,20.6,20.5,3.7083333333333335
547,735769.458333333,1100,20.8,100.0,0.86,0.9,0.88,0.1,0.15,0.12,0.53,0.14,1.9,0.0,0.65,,,,,,,,,,2014-06-19,33.78,33.59,20.7,20.4,2.5166666666666666
548,735771.488888889,1145,21.2,100.0,0.92,1.0,0.96,0.23,0.24,0.23,0.2,0.11,3.3,0.0,0.84,410.0,443892.0,0.0,410.0,0.0,0.0,2052.0,15179.0,459071.0,2014-06-21,33.64,33.6,21.1,21.0,3.1478260869565218
549,735773.45,1048,21.4,100.0,0.82,0.92,0.87,0.27,0.28,0.27,0.73,0.16,1.9,0.0,0.56,410.0,244100.0,0.0,0.0,0.0,0.0,2872.0,25846.0,269946.0,2014-06-23,33.68,33.62,21.0,20.9,2.747826086956522
550,735776.4375,1030,22.4,100.0,0.9,0.96,0.93,0.34,0.33,0.34,0.25,0.16,1.0,0.0,1.65,,,,,,,,,,2014-06-26,33.82,33.67,22.9,22.2,1.925
551,735780.453472222,1054,20.7,100.0,2.51,2.51,2.51,0.2,0.34,0.27,0.28,0.0,3.2,0.0,1.13,410.0,385636.0,0.0,410.0,0.0,0.0,0.0,4923.0,390559.0,2014-06-30,33.67,33.63,21.3,21.3,2.860869565217391
552,735782.388194445,920,20.8,100.0,1.31,1.32,1.31,0.43,0.4,0.42,0.0,0.12,3.5,0.0,1.32,,,,,,,,,,2014-07-02,,,,,2.8083333333333336
553,735787.41875,1004,23.4,100.0,0.75,0.79,0.77,0.2,0.16,0.18,0.27,0.12,2.3,0.0,0.99,410.0,110358.0,0.0,0.0,0.0,0.0,15179.0,25436.0,135794.0,2014-07-07,33.7,33.51,23.3,18.5,3.0083333333333333
554,735790.458333333,1100,24.1,100.0,1.29,1.34,1.32,0.5,0.51,0.5,0.0,0.15,1.2,0.0,0.54,,,,,,,,,,2014-07-10,33.77,33.7,23.9,23.8,2.95
555,735794.460416667,1104,22.4,100.0,1.98,1.85,1.92,0.51,0.47,0.49,0.26,0.13,2.0,0.0,1.02,410.0,52102.0,0.0,0.0,0.0,0.0,1231.0,19282.0,71384.0,2014-07-14,33.72,33.66,22.5,22.1,3.5608695652173914
556,735797.429861111,1020,21.4,100.0,0.92,1.04,0.98,0.37,0.48,0.42,0.34,0.17,3.4,0.0,1.63,,,,,,,,,,2014-07-17,33.66,33.59,21.8,21.0,3.9166666666666665
557,735801.411111111,953,21.4,100.0,1.83,1.77,1.8,0.52,0.41,0.47,0.2,0.16,6.0,0.0,1.15,410.0,76307.0,0.0,0.0,0.0,0.0,6564.0,50461.0,126768.0,2014-07-21,33.65,33.55,22.1,20.5,4.631818181818182
558,735804.4375,1030,21.5,100.0,0.81,0.84,0.83,0.35,0.35,0.35,0.25,0.22,3.5,0.0,1.39,,,,,,,,,,2014-07-24,33.58,33.55,21.5,21.2,3.358333333333333
559,735808.484722222,1138,22.5,100.0,1.9,2.0,1.95,0.41,0.44,0.43,0.29,0.19,3.8,0.0,1.11,410.0,90666.0,0.0,0.0,0.0,0.0,8615.0,43487.0,134153.0,2014-07-28,33.47,33.52,22.9,21.0,3.026086956521739
560,735811.429861111,1020,21.8,100.0,1.16,1.04,1.1,0.42,0.56,0.49,0.21,0.17,2.4,0.0,0.76,,,,,,,,,,2014-07-31,33.55,33.53,22.4,21.5,4.195652173913044
561,735815.46875,1115,23.2,100.0,1.3,1.31,1.31,0.32,0.35,0.34,0.21,0.12,3.2,0.0,1.12,410.0,98460.0,0.0,410.0,0.0,0.0,410.0,18051.0,116511.0,2014-08-04,33.57,33.54,23.9,23.2,4.529166666666667
562,735818.444444445,1040,22.5,100.0,0.92,0.92,0.92,0.33,0.27,0.3,0.22,0.14,3.5,0.0,1.09,,,,,,,,,,2014-08-07,33.66,33.48,22.2,18.7,2.6833333333333336
563,735822.445833333,1043,23.1,100.0,1.1,1.15,1.13,0.23,0.2,0.22,0.26,0.16,2.2,0.0,0.99,410.0,27077.0,0.0,0.0,0.0,0.0,5743.0,19692.0,46769.0,2014-08-11,33.62,33.56,22.6,22.1,3.2304347826086954
564,735825.464583333,1110,22.3,100.0,0.97,0.96,0.96,0.37,0.43,0.4,0.0,0.18,1.9,0.0,1.25,,,,,,,,,,2014-08-14,33.6,33.5,23.6,20.5,2.221739130434783
565,735829.5,1200,22.8,100.0,1.24,1.24,1.24,0.27,0.25,0.26,0.29,0.16,2.8,0.0,1.12,410.0,46358.0,0.0,0.0,0.0,0.0,1641.0,28718.0,75076.0,2014-08-18,33.55,33.48,22.2,20.0,3.4521739130434783
566,735832.459722222,1103,22.5,100.0,0.97,0.97,0.97,0.23,0.29,0.26,0.0,0.13,1.3,0.0,0.84,,,,,,,,,,2014-08-21,33.62,33.5,22.6,19.4,3.125
567,735836.434027778,1025,22.8,100.0,0.92,0.92,0.92,0.26,0.29,0.28,0.0,0.13,1.7,0.0,1.26,410.0,63589.0,0.0,410.0,0.0,0.0,0.0,30359.0,93948.0,2014-08-25,33.64,33.61,22.8,22.6,3.869565217391304
568,735844.443055556,1038,22.3,100.0,1.09,1.1,1.09,0.56,0.51,0.53,0.0,0.16,2.1,0.0,0.58,410.0,92307.0,0.0,0.0,0.0,0.0,0.0,34461.0,126768.0,2014-09-02,33.6,33.53,22.8,20.9,3.454166666666667
569,735846.413194445,955,22.7,100.0,1.5,1.4,1.45,0.49,0.66,0.57,0.2,0.18,2.0,0.0,1.47,,,,,,,,,,2014-09-04,33.62,33.53,22.8,20.6,3.0875
570,735850.426388889,1014,23.1,100.0,0.97,0.97,0.97,0.24,0.28,0.26,0.0,0.17,1.6,0.0,1.25,410.0,29948.0,0.0,410.0,0.0,0.0,820.0,18051.0,47999.0,2014-09-08,33.65,33.58,23.5,22.9,2.120833333333333
571,735853.451388889,1050,21.5,100.0,0.78,0.77,0.77,0.3,0.29,0.29,0.0,0.18,2.3,0.0,0.88,,,,,,,,,,2014-09-11,33.59,33.49,22.0,20.4,3.395833333333333
572,735857.429861111,1020,24.1,100.0,2.08,1.98,2.03,0.41,0.44,0.42,0.0,0.19,2.1,0.0,1.13,410.0,26256.0,0.0,2462.0,0.0,0.0,17231.0,69332.0,95588.0,2014-09-15,33.52,33.45,21.0,20.4,3.6375
573,735860.390277778,922,19.5,100.0,1.11,1.19,1.15,0.8,0.77,0.78,0.0,0.21,2.7,0.0,0.86,,,,,,,,,,2014-09-18,,,,,8.220833333333333
574,735864.422916667,1010,21.9,100.0,0.97,0.95,0.96,0.26,0.27,0.27,0.21,0.21,2.1,0.0,1.51,410.0,27487.0,0.0,1231.0,0.0,0.0,1231.0,21333.0,48820.0,2014-09-22,33.58,33.51,23.0,22.0,3.0043478260869563
575,735867.424305556,1012,21.2,100.0,1.02,0.98,1.0,0.27,0.3,0.28,0.0,0.2,2.6,0.0,0.78,,,,,,,,,,2014-09-25,33.55,33.46,22.3,21.2,2.813043478260869
576,735871.418055556,1003,20.0,100.0,0.58,0.57,0.57,0.19,0.17,0.18,0.28,0.19,2.6,0.0,0.62,410.0,19282.0,0.0,0.0,0.0,0.0,2461.0,26666.0,45948.0,2014-09-29,33.51,33.46,20.1,19.8,3.608695652173913
577,735874.422916667,1010,22.5,100.0,1.37,1.36,1.36,0.44,0.41,0.43,0.41,0.19,2.4,0.0,1.53,,,,,,,,,,2014-10-02,33.64,33.59,22.8,22.4,1.9478260869565216
578,735878.438194444,1031,23.0,100.0,0.83,0.95,0.89,0.33,0.05,0.19,0.26,0.16,1.7,0.0,0.86,410.0,29948.0,0.0,4513.0,0.0,0.0,410.0,41846.0,71794.0,2014-10-06,33.69,33.56,22.6,21.8,3.0708333333333333
579,735881.39375,928,20.7,100.0,0.6,0.58,0.59,0.17,0.19,0.18,0.0,0.18,2.2,0.0,0.98,,,,,,,,,,2014-10-09,33.58,33.51,21.7,21.2,2.5541666666666667
580,735885.426388889,1014,21.3,100.0,0.55,0.54,0.54,0.11,0.17,0.14,0.37,0.23,2.4,0.0,1.41,410.0,51281.0,0.0,410.0,0.0,0.0,410.0,7795.0,59076.0,2014-10-13,33.65,33.57,21.5,21.4,2.365217391304348
581,735888.676388889,1615,21.7,100.0,0.58,0.55,0.56,0.27,0.25,0.26,0.0,0.21,1.9,0.0,0.91,,,,,,,,,,2014-10-16,33.65,33.57,21.5,21.2,3.769565217391305
582,735892.405555556,945,21.4,100.0,0.64,0.66,0.65,0.27,0.31,0.29,0.0,0.19,1.9,0.0,0.89,410.0,20102.0,0.0,0.0,0.0,0.0,410.0,4103.0,24205.0,2014-10-20,33.67,33.6,21.5,21.4,2.795833333333333
583,735895.423611111,1011,21.5,100.0,0.53,0.52,0.53,0.2,0.22,0.21,0.27,0.23,2.0,0.0,1.08,,,,,,,,,,2014-10-23,33.63,33.61,21.9,21.8,1.7583333333333335
584,735899.420138889,1005,20.7,100.0,0.53,0.53,0.53,0.29,0.35,0.32,0.0,0.22,2.6,0.0,0.83,410.0,25846.0,0.0,410.0,0.0,0.0,410.0,5333.0,31179.0,2014-10-27,33.63,33.55,20.8,20.3,1.9208333333333332
585,735902.422916667,1010,21.2,100.0,0.7,0.7,0.7,0.31,0.33,0.32,0.0,0.19,2.2,0.0,0.54,,,,,,,,,,2014-10-30,33.68,33.64,21.4,21.4,3.2782608695652176
586,735906.4375,1030,20.2,100.0,0.53,0.73,0.63,0.45,0.35,0.4,0.0,0.22,2.3,0.0,0.3,410.0,27487.0,0.0,0.0,0.0,0.0,1641.0,7385.0,34872.0,2014-11-03,33.67,33.59,20.1,20.2,3.3181818181818183
587,735909.398611111,935,19.5,100.0,0.61,0.57,0.59,0.23,0.26,0.24,0.0,0.24,2.7,0.0,1.4,,,,,,,,,,2014-11-06,33.6,33.6,20.3,19.9,2.8000000000000003
588,735913.445138889,1042,19.0,100.0,0.73,0.77,0.75,0.31,0.44,0.37,0.21,0.2,2.5,0.0,1.12,410.0,26256.0,0.0,0.0,0.0,0.0,410.0,15179.0,41435.0,2014-11-10,33.67,33.55,19.3,19.0,2.725
589,735916.408333333,948,19.7,100.0,0.85,0.94,0.9,0.38,0.3,0.34,0.0,0.22,2.0,0.0,0.73,,,,,,,,,,2014-11-13,33.72,33.66,20.0,19.9,1.8541666666666667
590,735920.446527778,1044,19.3,100.0,0.95,0.92,0.93,0.38,0.39,0.39,0.0,0.21,2.2,0.0,1.07,410.0,31589.0,0.0,410.0,0.0,0.0,821.0,27487.0,59076.0,2014-11-17,33.63,33.63,19.2,19.2,4.333333333333333
591,735923.440277778,1035,18.9,100.0,0.63,0.62,0.62,0.3,0.29,0.3,0.27,0.22,2.3,0.0,1.23,,,,,,,,,,2014-11-20,33.68,33.6,19.2,19.0,4.075
592,735927.453472222,1054,18.5,100.0,0.56,0.59,0.58,0.35,0.4,0.37,0.52,0.22,2.5,0.0,0.87,410.0,27487.0,0.0,0.0,0.0,0.0,0.0,18872.0,46359.0,2014-11-24,33.6,33.59,18.8,18.6,4.1
593,735934.451388889,1050,18.6,100.0,0.43,0.42,0.42,0.18,0.19,0.18,0.0,0.2,1.5,0.0,0.6,410.0,47999.0,0.0,0.0,0.0,0.0,410.0,9436.0,57435.0,2014-12-01,33.6,33.58,18.8,18.8,3.3875
594,735937.45625,1057,18.2,100.0,0.47,0.48,0.47,0.33,0.35,0.34,0.34,0.31,2.8,0.0,1.15,,,,,,,,,,2014-12-04,33.51,33.49,18.4,18.4,2.2916666666666665
595,735941.449305556,1047,18.3,100.0,1.62,1.75,1.68,0.8,0.82,0.81,0.0,0.23,2.5,0.0,0.47,410.0,24615.0,0.0,0.0,0.0,0.0,821.0,20923.0,45538.0,2014-12-08,33.49,33.48,18.5,18.3,6.2375
596,735944.454861111,1055,18.1,100.0,1.01,1.1,1.05,0.53,0.49,0.51,0.0,0.26,2.7,0.0,1.2,,,,,,,,,,2014-12-11,33.5,33.49,18.3,18.2,3.4333333333333336
597,735948.427083333,1015,17.8,100.0,0.87,0.84,0.85,0.38,0.44,0.41,0.0,0.24,2.2,0.0,0.87,89.0,16218.0,0.0,89.0,0.0,0.0,89.0,3832.0,20050.0,2014-12-15,33.49,33.5,17.8,17.7,2.066666666666667
598,735951.528472222,1242,17.8,100.0,0.74,0.74,0.74,0.4,0.41,0.41,0.25,0.25,2.1,0.0,0.7,,,,,,,,,,2014-12-18,33.55,33.45,18.0,17.9,5.6125
599,735955.451388889,1050,17.5,100.0,1.25,1.19,1.22,0.85,0.76,0.81,0.19,0.23,2.5,0.0,0.81,89.0,22278.0,0.0,0.0,0.0,0.0,267.0,3119.0,25397.0,2014-12-22,33.41,33.38,17.6,17.5,2.5625
600,735962.444444445,1040,16.7,100.0,1.25,1.09,1.17,0.43,0.53,0.48,0.35,0.21,2.6,0.0,0.56,89.0,21921.0,0.0,0.0,0.0,0.0,1782.0,30922.0,52843.0,2014-12-29,33.52,33.46,16.8,16.6,2.430434782608696
601,735969.470138889,1118,16.0,100.0,0.89,0.93,0.91,0.41,0.39,0.4,0.3,0.22,2.4,0.0,0.54,89.0,10515.0,0.0,89.0,0.0,0.0,267.0,14614.0,25129.0,2015-01-05,33.54,33.45,16.5,16.3,2.6833333333333336
602,735972.454861111,1055,16.2,100.0,0.63,0.62,0.63,0.33,0.31,0.32,0.28,0.2,2.3,0.0,0.33,,,,,,,,,,2015-01-08,33.47,33.43,16.7,16.6,1.85
603,735976.447222222,1045,16.4,100.0,0.85,0.78,0.81,0.37,0.41,0.39,0.22,0.19,2.2,0.0,0.62,89.0,7753.0,0.0,89.0,0.0,0.0,0.0,6238.0,13991.0,2015-01-12,,,,,3.083333333333333
604,735979.451388889,1051,16.8,100.0,0.97,0.98,0.98,0.35,0.38,0.37,0.31,0.21,2.2,0.0,0.43,,,,,,,,,,2015-01-15,33.43,33.39,17.4,17.1,3.1666666666666665
605,735983.427083333,1015,16.4,100.0,0.84,0.8,0.82,0.45,0.36,0.4,0.34,0.19,2.0,0.0,0.41,89.0,23882.0,0.0,0.0,0.0,0.0,0.0,7396.0,31278.0,2015-01-19,33.48,33.4,16.7,16.3,1.9666666666666668
606,735986.454861111,1055,16.2,100.0,0.69,0.19,0.44,0.24,0.15,0.19,0.59,0.24,2.3,0.0,0.75,,,,,,,,,,2015-01-22,33.46,33.41,16.4,16.4,3.025
