"serial_day","chlA_.1wk","chlA","nitrate","phosphate","silicate","nitrite","nitrate_phosphate_ratio","N_star","Si_star","AvgTemp_1wk","AvgDens_1wk","SST","WIND_SPD","U_WIND","PRCP_2wkavg","AWND_2wkavg","chlA_1wk","nitrate_1wk","phosphate_1wk","silicate_1wk","nitrite_1wk","nitrate_phosphate_ratio_1wk","N_star_1wk","Si_star_1wk","AvgTemp_1wk_1wk","AvgDens_1wk_1wk","SST_1wk","WIND_SPD_1wk","U_WIND_1wk","PRCP_2wkavg_1wk","AWND_2wkavg_1wk","chlA_2wk","nitrate_2wk","phosphate_2wk","silicate_2wk","nitrite_2wk","nitrate_phosphate_ratio_2wk","N_star_2wk","Si_star_2wk","AvgTemp_1wk_2wk","AvgDens_1wk_2wk","SST_2wk","WIND_SPD_2wk","U_WIND_2wk","PRCP_2wkavg_2wk","AWND_2wkavg_2wk"
726359,2.315,0.695,0.07,0.245,0.975,0.07,0.28571429,-3.85,0.73,20.192857,1023.7087,19.155461,3.0449275,0.67097548,0,34.714286,0.825,0.095,0.255,1.195,0.02,0.37254902,-3.985,0.94,19.785714,1023.8118,19.882246,2.78081,0.44954816,0,33.714286,1.15,0.125,0.21,0.985,0.045,0.5952381,-3.235,0.775,20.078571,1023.7372,20.262766,2.8304854,-0.30194285,0,34
726366,0.925,2.315,0.1,0.165,1.12,0.05,0.60606061,-2.54,0.955,17.407143,1024.3552,19.149806,2.9223085,0.10303957,0,33.785714,0.695,0.07,0.245,0.975,0.07,0.28571429,-3.85,0.73,20.192857,1023.7087,19.155461,3.0449275,0.67097548,0,34.714286,0.825,0.095,0.255,1.195,0.02,0.37254902,-3.985,0.94,19.785714,1023.8118,19.882246,2.78081,0.44954816,0,33.714286
726373,1.27,0.925,0.1,0.305,1.83,0.05,0.32786885,-4.78,1.525,18.385714,1024.1591,19.364816,2.8088898,-0.046660281,0,31.571429,2.315,0.1,0.165,1.12,0.05,0.60606061,-2.54,0.955,17.407143,1024.3552,19.149806,2.9223085,0.10303957,0,33.785714,0.695,0.07,0.245,0.975,0.07,0.28571429,-3.85,0.73,20.192857,1023.7087,19.155461,3.0449275,0.67097548,0,34.714286
726380,1.315,1.27,0.085,0.265,2.025,0.025,0.32075472,-4.155,1.76,18.785714,1024.0425,19.06567,2.6554477,-0.075470429,0,29.285714,0.925,0.1,0.305,1.83,0.05,0.32786885,-4.78,1.525,18.385714,1024.1591,19.364816,2.8088898,-0.046660281,0,31.571429,2.315,0.1,0.165,1.12,0.05,0.60606061,-2.54,0.955,17.407143,1024.3552,19.149806,2.9223085,0.10303957,0,33.785714
726387,0.895,1.315,0.1,0.245,2.315,0.065,0.40816327,-3.82,2.07,19.364286,1023.9287,18.908295,2.8239389,0.43275609,0,28.357143,1.27,0.085,0.265,2.025,0.025,0.32075472,-4.155,1.76,18.785714,1024.0425,19.06567,2.6554477,-0.075470429,0,29.285714,0.925,0.1,0.305,1.83,0.05,0.32786885,-4.78,1.525,18.385714,1024.1591,19.364816,2.8088898,-0.046660281,0,31.571429
726394,1.245,0.895,0.09,0.155,3.05,0.06,0.58064516,-2.39,2.895,17.835714,1024.2356,19.174107,3.1946429,0.23537899,0,29.214286,1.315,0.1,0.245,2.315,0.065,0.40816327,-3.82,2.07,19.364286,1023.9287,18.908295,2.8239389,0.43275609,0,28.357143,1.27,0.085,0.265,2.025,0.025,0.32075472,-4.155,1.76,18.785714,1024.0425,19.06567,2.6554477,-0.075470429,0,29.285714
726401,3.84,1.245,0.38,0.285,3.035,0.08,1.3333333,-4.18,2.75,18.9,1024.0324,18.98125,2.6080357,-0.1624717,0,30.642857,0.895,0.09,0.155,3.05,0.06,0.58064516,-2.39,2.895,17.835714,1024.2356,19.174107,3.1946429,0.23537899,0,29.214286,1.315,0.1,0.245,2.315,0.065,0.40816327,-3.82,2.07,19.364286,1023.9287,18.908295,2.8239389,0.43275609,0,28.357143
726408,1.215,3.84,0.15,0.36,4.72,0.075,0.41666667,-5.61,4.36,16.378571,1024.5581,18.473512,2.528869,-0.090986245,0,31.5,1.245,0.38,0.285,3.035,0.08,1.3333333,-4.18,2.75,18.9,1024.0324,18.98125,2.6080357,-0.1624717,0,30.642857,0.895,0.09,0.155,3.05,0.06,0.58064516,-2.39,2.895,17.835714,1024.2356,19.174107,3.1946429,0.23537899,0,29.214286
726415,2.31,1.215,0.1,0.235,1.415,0.05,0.42553191,-3.66,1.18,16.271429,1024.5702,18.171131,2.5979167,-0.27773145,0,28.857143,3.84,0.15,0.36,4.72,0.075,0.41666667,-5.61,4.36,16.378571,1024.5581,18.473512,2.528869,-0.090986245,0,31.5,1.245,0.38,0.285,3.035,0.08,1.3333333,-4.18,2.75,18.9,1024.0324,18.98125,2.6080357,-0.1624717,0,30.642857
726422,2.715,2.31,0.63,0.315,2.545,0.095,2,-4.41,2.23,16.907143,1024.4681,17.586607,3.2702381,-0.10066624,8.9285714,27.714286,1.215,0.1,0.235,1.415,0.05,0.42553191,-3.66,1.18,16.271429,1024.5702,18.171131,2.5979167,-0.27773145,0,28.857143,3.84,0.15,0.36,4.72,0.075,0.41666667,-5.61,4.36,16.378571,1024.5581,18.473512,2.528869,-0.090986245,0,31.5
726429,3.28,2.715,5.05,0.715,8.44,0.35,7.0629371,-6.39,7.725,14.564286,1024.9682,16.137914,4.4155612,0.78098713,8.9285714,27.571429,2.31,0.63,0.315,2.545,0.095,2,-4.41,2.23,16.907143,1024.4681,17.586607,3.2702381,-0.10066624,8.9285714,27.714286,1.215,0.1,0.235,1.415,0.05,0.42553191,-3.66,1.18,16.271429,1024.5702,18.171131,2.5979167,-0.27773145,0,28.857143
726436,1.415,3.28,0.145,0.37,3.745,0.105,0.39189189,-5.775,3.375,13.307143,1025.2075,14.919326,4.6046575,1.3386788,16.357143,25.785714,2.715,5.05,0.715,8.44,0.35,7.0629371,-6.39,7.725,14.564286,1024.9682,16.137914,4.4155612,0.78098713,8.9285714,27.571429,2.31,0.63,0.315,2.545,0.095,2,-4.41,2.23,16.907143,1024.4681,17.586607,3.2702381,-0.10066624,8.9285714,27.714286
726443,2.165,1.415,0.78,0.38,3.43,0.075,2.0526316,-5.3,3.05,14.328571,1025.0092,14.79016,4.0117154,1.3534094,16.357143,22.857143,3.28,0.145,0.37,3.745,0.105,0.39189189,-5.775,3.375,13.307143,1025.2075,14.919326,4.6046575,1.3386788,16.357143,25.785714,2.715,5.05,0.715,8.44,0.35,7.0629371,-6.39,7.725,14.564286,1024.9682,16.137914,4.4155612,0.78098713,8.9285714,27.571429
726450,1.62,2.165,0.18,0.325,2.94,0.04,0.55384615,-5.02,2.615,13.707143,1025.1427,14.830176,4.1119048,2.1622025,0,24.142857,1.415,0.78,0.38,3.43,0.075,2.0526316,-5.3,3.05,14.328571,1025.0092,14.79016,4.0117154,1.3534094,16.357143,22.857143,3.28,0.145,0.37,3.745,0.105,0.39189189,-5.775,3.375,13.307143,1025.2075,14.919326,4.6046575,1.3386788,16.357143,25.785714
726457,2.04,1.62,0.96,0.465,3.235,0.1,2.0645161,-6.48,2.77,13.785714,1025.0916,14.4125,4.5193452,0.62403194,19.714286,30.214286,2.165,0.18,0.325,2.94,0.04,0.55384615,-5.02,2.615,13.707143,1025.1427,14.830176,4.1119048,2.1622025,0,24.142857,1.415,0.78,0.38,3.43,0.075,2.0526316,-5.3,3.05,14.328571,1025.0092,14.79016,4.0117154,1.3534094,16.357143,22.857143
726464,5.175,2.04,1.835,0.46,5.6,0.09,3.9891304,-5.525,5.14,13.664286,1025.0458,13.983333,5.3625,-0.3131729,40.071429,32.571429,1.62,0.96,0.465,3.235,0.1,2.0645161,-6.48,2.77,13.785714,1025.0916,14.4125,4.5193452,0.62403194,19.714286,30.214286,2.165,0.18,0.325,2.94,0.04,0.55384615,-5.02,2.615,13.707143,1025.1427,14.830176,4.1119048,2.1622025,0,24.142857
726471,1.295,5.175,1.59,0.4,5.71,0.105,3.975,-4.81,5.31,12.907143,1025.2362,13.527083,5.65,1.7757356,20.714286,25.714286,2.04,1.835,0.46,5.6,0.09,3.9891304,-5.525,5.14,13.664286,1025.0458,13.983333,5.3625,-0.3131729,40.071429,32.571429,1.62,0.96,0.465,3.235,0.1,2.0645161,-6.48,2.77,13.785714,1025.0916,14.4125,4.5193452,0.62403194,19.714286,30.214286
726478,0.69,1.295,6.295,0.685,7.14,0.14,9.189781,-4.665,6.455,12.814286,1025.3022,13.003274,5.2020833,2.3830098,5.4285714,24.571429,5.175,1.59,0.4,5.71,0.105,3.975,-4.81,5.31,12.907143,1025.2362,13.527083,5.65,1.7757356,20.714286,25.714286,2.04,1.835,0.46,5.6,0.09,3.9891304,-5.525,5.14,13.664286,1025.0458,13.983333,5.3625,-0.3131729,40.071429,32.571429
726485,2.71,0.69,6.755,0.685,7.995,0.13,9.8613139,-4.205,7.31,12.278571,1025.4367,12.559524,5.1738095,2.6814474,5.0714286,29.285714,1.295,6.295,0.685,7.14,0.14,9.189781,-4.665,6.455,12.814286,1025.3022,13.003274,5.2020833,2.3830098,5.4285714,24.571429,5.175,1.59,0.4,5.71,0.105,3.975,-4.81,5.31,12.907143,1025.2362,13.527083,5.65,1.7757356,20.714286,25.714286
726492,2.125,2.71,0.715,0.365,1.895,0.05,1.9589041,-5.125,1.53,12.964286,1025.3054,12.73631,3.983631,2.0360175,2.5714286,27,0.69,6.755,0.685,7.995,0.13,9.8613139,-4.205,7.31,12.278571,1025.4367,12.559524,5.1738095,2.6814474,5.0714286,29.285714,1.295,6.295,0.685,7.14,0.14,9.189781,-4.665,6.455,12.814286,1025.3022,13.003274,5.2020833,2.3830098,5.4285714,24.571429
726499,1.36,2.125,0.17,0.315,1.155,0.03,0.53968254,-4.87,0.84,13.092857,1025.2611,13.100893,3.4125,1.1909109,2.5714286,25.857143,2.71,0.715,0.365,1.895,0.05,1.9589041,-5.125,1.53,12.964286,1025.3054,12.73631,3.983631,2.0360175,2.5714286,27,0.69,6.755,0.685,7.995,0.13,9.8613139,-4.205,7.31,12.278571,1025.4367,12.559524,5.1738095,2.6814474,5.0714286,29.285714
726506,4.14,1.36,0.575,0.365,1.32,0.06,1.5753425,-5.265,0.955,13,1025.2578,13.055357,5.283631,1.2365548,5.7142857,32.571429,2.125,0.17,0.315,1.155,0.03,0.53968254,-4.87,0.84,13.092857,1025.2611,13.100893,3.4125,1.1909109,2.5714286,25.857143,2.71,0.715,0.365,1.895,0.05,1.9589041,-5.125,1.53,12.964286,1025.3054,12.73631,3.983631,2.0360175,2.5714286,27
726513,1.815,4.14,0.44,0.285,0.925,0.06,1.5438596,-4.12,0.64,12.521429,1025.3922,12.763095,6.8077381,1.6485609,12.785714,35.357143,1.36,0.575,0.365,1.32,0.06,1.5753425,-5.265,0.955,13,1025.2578,13.055357,5.283631,1.2365548,5.7142857,32.571429,2.125,0.17,0.315,1.155,0.03,0.53968254,-4.87,0.84,13.092857,1025.2611,13.100893,3.4125,1.1909109,2.5714286,25.857143
726520,1.555,1.815,0.115,0.26,0.545,0.04,0.44230769,-4.045,0.285,12.871429,1025.331,12.766369,4.8779762,1.6910823,7.0714286,31.714286,4.14,0.44,0.285,0.925,0.06,1.5438596,-4.12,0.64,12.521429,1025.3922,12.763095,6.8077381,1.6485609,12.785714,35.357143,1.36,0.575,0.365,1.32,0.06,1.5753425,-5.265,0.955,13,1025.2578,13.055357,5.283631,1.2365548,5.7142857,32.571429
726527,0.96,1.555,0.23,0.36,0.53,0.04,0.63888889,-5.53,0.17,13.978571,1025.0993,13.385714,3.0922619,1.0751878,0,30.285714,1.815,0.115,0.26,0.545,0.04,0.44230769,-4.045,0.285,12.871429,1025.331,12.766369,4.8779762,1.6910823,7.0714286,31.714286,4.14,0.44,0.285,0.925,0.06,1.5438596,-4.12,0.64,12.521429,1025.3922,12.763095,6.8077381,1.6485609,12.785714,35.357143
726534,1.545,0.96,0.405,0.45,1.04,0.055,0.9,-6.795,0.59,13.914286,1025.1305,13.555836,3.6786879,0.9485728,1.0714286,33.571429,1.555,0.23,0.36,0.53,0.04,0.63888889,-5.53,0.17,13.978571,1025.0993,13.385714,3.0922619,1.0751878,0,30.285714,1.815,0.115,0.26,0.545,0.04,0.44230769,-4.045,0.285,12.871429,1025.331,12.766369,4.8779762,1.6910823,7.0714286,31.714286
726541,1.41,1.545,5.205,0.72,6.28,0.16,7.2291667,-6.315,5.56,14.071429,1025.1083,13.543701,3.9124341,0.64882517,1.0714286,37.071429,0.96,0.405,0.45,1.04,0.055,0.9,-6.795,0.59,13.914286,1025.1305,13.555836,3.6786879,0.9485728,1.0714286,33.571429,1.555,0.23,0.36,0.53,0.04,0.63888889,-5.53,0.17,13.978571,1025.0993,13.385714,3.0922619,1.0751878,0,30.285714
726548,2.355,1.41,0.73,0.36,3.805,0.07,2.0277778,-5.03,3.445,14.578571,1025.012,14.05215,3.6254129,0.81657531,0,34.714286,1.545,5.205,0.72,6.28,0.16,7.2291667,-6.315,5.56,14.071429,1025.1083,13.543701,3.9124341,0.64882517,1.0714286,37.071429,0.96,0.405,0.45,1.04,0.055,0.9,-6.795,0.59,13.914286,1025.1305,13.555836,3.6786879,0.9485728,1.0714286,33.571429
726555,1.34,2.355,0.51,0.305,1.92,0.04,1.6721311,-4.37,1.615,14.95,1024.9322,14.404115,3.9765399,0.57356336,11.428571,36.214286,1.41,0.73,0.36,3.805,0.07,2.0277778,-5.03,3.445,14.578571,1025.012,14.05215,3.6254129,0.81657531,0,34.714286,1.545,5.205,0.72,6.28,0.16,7.2291667,-6.315,5.56,14.071429,1025.1083,13.543701,3.9124341,0.64882517,1.0714286,37.071429
726562,1.345,1.34,0.06,0.235,1.77,0.015,0.25531915,-3.7,1.535,16.235714,1024.6388,14.812823,4.488574,0.89748991,11.428571,35.571429,2.355,0.51,0.305,1.92,0.04,1.6721311,-4.37,1.615,14.95,1024.9322,14.404115,3.9765399,0.57356336,11.428571,36.214286,1.41,0.73,0.36,3.805,0.07,2.0277778,-5.03,3.445,14.578571,1025.012,14.05215,3.6254129,0.81657531,0,34.714286
726569,NA,1.345,0.06,0.185,2.31,0.01,0.32432432,-2.9,2.125,17.964286,1024.2271,15.58222,3.8736413,0.91218828,0,32.071429,1.34,0.06,0.235,1.77,0.015,0.25531915,-3.7,1.535,16.235714,1024.6388,14.812823,4.488574,0.89748991,11.428571,35.571429,2.355,0.51,0.305,1.92,0.04,1.6721311,-4.37,1.615,14.95,1024.9322,14.404115,3.9765399,0.57356336,11.428571,36.214286
726583,1.855,1.55,0.075,0.3,2.46,0.01,0.25,-4.725,2.16,17.4,1024.3991,16.281664,4.1458463,0.11769987,0,39.357143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726590,1.41,1.855,0.06,0.27,2.57,0.01,0.22222222,-4.26,2.3,16.471429,1024.6323,15.387202,4.1238095,0.30671384,2.1428571,38.428571,1.55,0.075,0.3,2.46,0.01,0.25,-4.725,2.16,17.4,1024.3991,16.281664,4.1458463,0.11769987,0,39.357143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726597,1.09,1.41,0.24,0.275,1.3,0.025,0.87272727,-4.16,1.025,16.064286,1024.7153,15.789997,2.9416961,-0.27883363,2.1428571,37.428571,1.855,0.06,0.27,2.57,0.01,0.22222222,-4.26,2.3,16.471429,1024.6323,15.387202,4.1238095,0.30671384,2.1428571,38.428571,1.55,0.075,0.3,2.46,0.01,0.25,-4.725,2.16,17.4,1024.3991,16.281664,4.1458463,0.11769987,0,39.357143
726604,NA,1.09,0.075,0.235,0.97,0.02,0.31914894,-3.685,0.735,17.171429,1024.4789,16.834911,4.0163985,0.12593292,0.71428571,41.357143,1.41,0.24,0.275,1.3,0.025,0.87272727,-4.16,1.025,16.064286,1024.7153,15.789997,2.9416961,-0.27883363,2.1428571,37.428571,1.855,0.06,0.27,2.57,0.01,0.22222222,-4.26,2.3,16.471429,1024.6323,15.387202,4.1238095,0.30671384,2.1428571,38.428571
726767,0.66,1.395,0.5,0.45,4.35,0.185,1.1111111,-6.7,3.9,18.821429,1024.0354,18.419501,3.332764,0.13970077,8.5,34.928571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726775,0.62,0.66,0.15,0.32,3.2,0.04,0.46875,-4.97,2.88,17.171429,1024.4314,17.141589,3.4477226,1.0619019,8.5,31.785714,1.395,0.5,0.45,4.35,0.185,1.1111111,-6.7,3.9,18.821429,1024.0354,18.419501,3.332764,0.13970077,8.5,34.928571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726782,1.15,0.62,0.15,0.36,4,0.045,0.41666667,-5.61,3.64,16.435714,1024.5631,16.986905,2.6116071,0.83539278,0,29.357143,0.66,0.15,0.32,3.2,0.04,0.46875,-4.97,2.88,17.171429,1024.4314,17.141589,3.4477226,1.0619019,8.5,31.785714,1.395,0.5,0.45,4.35,0.185,1.1111111,-6.7,3.9,18.821429,1024.0354,18.419501,3.332764,0.13970077,8.5,34.928571
726789,0.535,1.15,0.05,0.335,3.85,0.105,0.14925373,-5.31,3.515,17.2,1024.4125,17.305952,2.5482143,0.78800766,0,28.857143,0.62,0.15,0.36,4,0.045,0.41666667,-5.61,3.64,16.435714,1024.5631,16.986905,2.6116071,0.83539278,0,29.357143,0.66,0.15,0.32,3.2,0.04,0.46875,-4.97,2.88,17.171429,1024.4314,17.141589,3.4477226,1.0619019,8.5,31.785714
726796,0.85,0.535,0.15,0.305,3,0.065,0.49180328,-4.73,2.695,17.921429,1024.2921,17.826372,2.4050466,0.58514937,0,28.928571,1.15,0.05,0.335,3.85,0.105,0.14925373,-5.31,3.515,17.2,1024.4125,17.305952,2.5482143,0.78800766,0,28.857143,0.62,0.15,0.36,4,0.045,0.41666667,-5.61,3.64,16.435714,1024.5631,16.986905,2.6116071,0.83539278,0,29.357143
726803,0.915,0.85,0.1,0.34,3.65,0.085,0.29411765,-5.34,3.31,16.971429,1024.53,18.176074,3.5803442,0.71146469,1.6428571,29.928571,0.535,0.15,0.305,3,0.065,0.49180328,-4.73,2.695,17.921429,1024.2921,17.826372,2.4050466,0.58514937,0,28.928571,1.15,0.05,0.335,3.85,0.105,0.14925373,-5.31,3.515,17.2,1024.4125,17.305952,2.5482143,0.78800766,0,28.857143
726810,1.04,0.915,0.2,0.305,2.75,0.035,0.6557377,-4.68,2.445,16.157143,1024.6804,17.798771,3.8005435,1.0844223,1.6428571,28.571429,0.85,0.1,0.34,3.65,0.085,0.29411765,-5.34,3.31,16.971429,1024.53,18.176074,3.5803442,0.71146469,1.6428571,29.928571,0.535,0.15,0.305,3,0.065,0.49180328,-4.73,2.695,17.921429,1024.2921,17.826372,2.4050466,0.58514937,0,28.928571
726817,0.66,1.04,0.05,0.31,2.65,0.06,0.16129032,-4.91,2.34,15.692857,1024.7996,17.193754,2.8877884,0.83134589,0,25.642857,0.915,0.2,0.305,2.75,0.035,0.6557377,-4.68,2.445,16.157143,1024.6804,17.798771,3.8005435,1.0844223,1.6428571,28.571429,0.85,0.1,0.34,3.65,0.085,0.29411765,-5.34,3.31,16.971429,1024.53,18.176074,3.5803442,0.71146469,1.6428571,29.928571
726824,0.535,0.66,0.1,0.33,2.9,0.055,0.3030303,-5.18,2.57,15.75,1024.7721,16.799096,2.7867273,0.9393493,0,24.928571,1.04,0.05,0.31,2.65,0.06,0.16129032,-4.91,2.34,15.692857,1024.7996,17.193754,2.8877884,0.83134589,0,25.642857,0.915,0.2,0.305,2.75,0.035,0.6557377,-4.68,2.445,16.157143,1024.6804,17.798771,3.8005435,1.0844223,1.6428571,28.571429
726831,0.505,0.535,0.35,0.39,3.6,0.175,0.8974359,-5.89,3.21,15.735714,1024.7704,16.631791,2.7155538,1.1136674,18.357143,23.857143,0.66,0.1,0.33,2.9,0.055,0.3030303,-5.18,2.57,15.75,1024.7721,16.799096,2.7867273,0.9393493,0,24.928571,1.04,0.05,0.31,2.65,0.06,0.16129032,-4.91,2.34,15.692857,1024.7996,17.193754,2.8877884,0.83134589,0,25.642857
726838,1.02,0.505,0.1,0.355,3.55,0.04,0.28169014,-5.58,3.195,15.45,1024.8137,16.320238,3.7488095,2.0808545,26.214286,22.428571,0.535,0.35,0.39,3.6,0.175,0.8974359,-5.89,3.21,15.735714,1024.7704,16.631791,2.7155538,1.1136674,18.357143,23.857143,0.66,0.1,0.33,2.9,0.055,0.3030303,-5.18,2.57,15.75,1024.7721,16.799096,2.7867273,0.9393493,0,24.928571
726845,1.505,1.02,0.1,0.33,2.85,0.045,0.3030303,-5.18,2.52,15.164286,1024.8852,16.01131,3.5244048,1.5389864,7.8571429,21.714286,0.505,0.1,0.355,3.55,0.04,0.28169014,-5.58,3.195,15.45,1024.8137,16.320238,3.7488095,2.0808545,26.214286,22.428571,0.535,0.35,0.39,3.6,0.175,0.8974359,-5.89,3.21,15.735714,1024.7704,16.631791,2.7155538,1.1136674,18.357143,23.857143
726852,0.625,1.505,0.65,0.405,2.9,0.075,1.6049383,-5.83,2.495,14.885714,1024.876,15.851443,3.6758929,0.42349758,31.357143,26.357143,1.02,0.1,0.33,2.85,0.045,0.3030303,-5.18,2.52,15.164286,1024.8852,16.01131,3.5244048,1.5389864,7.8571429,21.714286,0.505,0.1,0.355,3.55,0.04,0.28169014,-5.58,3.195,15.45,1024.8137,16.320238,3.7488095,2.0808545,26.214286,22.428571
726859,NA,0.625,0.15,0.355,2.65,0.05,0.42253521,-5.53,2.295,14.728571,1024.9314,15.58708,4.0606108,0.98127111,31.357143,26.5,1.505,0.65,0.405,2.9,0.075,1.6049383,-5.83,2.495,14.885714,1024.876,15.851443,3.6758929,0.42349758,31.357143,26.357143,1.02,0.1,0.33,2.85,0.045,0.3030303,-5.18,2.52,15.164286,1024.8852,16.01131,3.5244048,1.5389864,7.8571429,21.714286
726772,0.435,0.735,0.15,0.34,3.5,0.09,0.44117647,-5.29,3.16,17.657143,1024.3099,17.399262,3.5580228,0.51489519,8.5,33.357143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726779,0.64,0.435,0.25,0.395,4.95,0.105,0.63291139,-6.07,4.555,16.578571,1024.5479,16.98869,3.3154374,1.324732,4.9285714,31,0.735,0.15,0.34,3.5,0.09,0.44117647,-5.29,3.16,17.657143,1024.3099,17.399262,3.5580228,0.51489519,8.5,33.357143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726786,0.795,0.64,0.2,0.375,3.55,0.04,0.53333333,-5.8,3.175,16.828571,1024.4815,17.189583,2.4354167,0.7653057,0,29.285714,0.435,0.25,0.395,4.95,0.105,0.63291139,-6.07,4.555,16.578571,1024.5479,16.98869,3.3154374,1.324732,4.9285714,31,0.735,0.15,0.34,3.5,0.09,0.44117647,-5.29,3.16,17.657143,1024.3099,17.399262,3.5580228,0.51489519,8.5,33.357143
726793,0.715,0.795,0.05,0.305,3.6,0.15,0.16393443,-4.83,3.295,17.735714,1024.3057,17.645536,2.5193452,0.78958623,0,28.142857,0.64,0.2,0.375,3.55,0.04,0.53333333,-5.8,3.175,16.828571,1024.4815,17.189583,2.4354167,0.7653057,0,29.285714,0.435,0.25,0.395,4.95,0.105,0.63291139,-6.07,4.555,16.578571,1024.5479,16.98869,3.3154374,1.324732,4.9285714,31
726800,0.44,0.715,0.3,0.38,3.6,0.095,0.78947368,-5.78,3.22,17.542857,1024.4084,18.105241,3.2925466,0.79293052,1.6428571,30.071429,0.795,0.05,0.305,3.6,0.15,0.16393443,-4.83,3.295,17.735714,1024.3057,17.645536,2.5193452,0.78958623,0,28.142857,0.64,0.2,0.375,3.55,0.04,0.53333333,-5.8,3.175,16.828571,1024.4815,17.189583,2.4354167,0.7653057,0,29.285714
726807,1.39,0.44,0.15,0.365,3.4,0.075,0.4109589,-5.69,3.035,16.35,1024.6534,17.920083,3.6279115,1.0978817,1.6428571,30.214286,0.715,0.3,0.38,3.6,0.095,0.78947368,-5.78,3.22,17.542857,1024.4084,18.105241,3.2925466,0.79293052,1.6428571,30.071429,0.795,0.05,0.305,3.6,0.15,0.16393443,-4.83,3.295,17.735714,1024.3057,17.645536,2.5193452,0.78958623,0,28.142857
726814,0.9,1.39,0.15,0.305,2.6,0.04,0.49180328,-4.73,2.295,15.935714,1024.7345,17.452342,3.2401268,0.95333316,0,26.428571,0.44,0.15,0.365,3.4,0.075,0.4109589,-5.69,3.035,16.35,1024.6534,17.920083,3.6279115,1.0978817,1.6428571,30.214286,0.715,0.3,0.38,3.6,0.095,0.78947368,-5.78,3.22,17.542857,1024.4084,18.105241,3.2925466,0.79293052,1.6428571,30.071429
726821,0.485,0.9,0.25,0.36,2.9,0.09,0.69444444,-5.51,2.54,15.592857,1024.8011,16.986947,2.7792092,0.64778095,0,24.214286,1.39,0.15,0.305,2.6,0.04,0.49180328,-4.73,2.295,15.935714,1024.7345,17.452342,3.2401268,0.95333316,0,26.428571,0.44,0.15,0.365,3.4,0.075,0.4109589,-5.69,3.035,16.35,1024.6534,17.920083,3.6279115,1.0978817,1.6428571,30.214286
726828,0.63,0.485,0.3,0.38,3.7,0.095,0.78947368,-5.78,3.32,15.85,1024.7569,16.67975,2.4367273,0.88334968,0,23.428571,0.9,0.25,0.36,2.9,0.09,0.69444444,-5.51,2.54,15.592857,1024.8011,16.986947,2.7792092,0.64778095,0,24.214286,1.39,0.15,0.305,2.6,0.04,0.49180328,-4.73,2.295,15.935714,1024.7345,17.452342,3.2401268,0.95333316,0,26.428571
726836,1,0.63,0.2,0.41,3.3,0.05,0.48780488,-6.36,2.89,15.5,1024.8041,16.410363,3.5354943,1.8679799,26.214286,22.642857,0.485,0.3,0.38,3.7,0.095,0.78947368,-5.78,3.32,15.85,1024.7569,16.67975,2.4367273,0.88334968,0,23.428571,0.9,0.25,0.36,2.9,0.09,0.69444444,-5.51,2.54,15.592857,1024.8011,16.986947,2.7792092,0.64778095,0,24.214286
726842,0.755,1,0.15,0.365,3.15,0.075,0.4109589,-5.69,2.785,15.1,1024.8963,16.146429,3.8642857,2.1798101,26.214286,21.642857,0.63,0.2,0.41,3.3,0.05,0.48780488,-6.36,2.89,15.5,1024.8041,16.410363,3.5354943,1.8679799,26.214286,22.642857,0.485,0.3,0.38,3.7,0.095,0.78947368,-5.78,3.32,15.85,1024.7569,16.67975,2.4367273,0.88334968,0,23.428571
726849,0.93,0.755,0.15,0.37,3.15,0.05,0.40540541,-5.77,2.78,15.307143,1024.8233,15.847321,3.4416667,0.51058865,23.357143,25.071429,1,0.15,0.365,3.15,0.075,0.4109589,-5.69,2.785,15.1,1024.8963,16.146429,3.8642857,2.1798101,26.214286,21.642857,0.63,0.2,0.41,3.3,0.05,0.48780488,-6.36,2.89,15.5,1024.8041,16.410363,3.5354943,1.8679799,26.214286,22.642857
726856,0.715,0.93,1.05,0.46,3.65,0.19,2.2826087,-6.31,3.19,14.535714,1024.9544,15.682395,3.9193452,0.35042208,31.357143,27.714286,0.755,0.15,0.37,3.15,0.05,0.40540541,-5.77,2.78,15.307143,1024.8233,15.847321,3.4416667,0.51058865,23.357143,25.071429,1,0.15,0.365,3.15,0.075,0.4109589,-5.69,2.785,15.1,1024.8963,16.146429,3.8642857,2.1798101,26.214286,21.642857
